ID	a-1	a-2	a-3	b-1	b-2	b-3	c-1	c-2	c-3	d-1	d-2	d-3
ENSG00000231553	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231550	0	0	0	0	0	0	3	0	2	0	4	0
ENSG00000231551	0	0	0	0	0	0	12	13	4	1	10	13
ENSG00000179776	4	4	10	0	0	8	3	3	3	15	21	11
ENSG00000207130	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179774	0	2	10	14	3	12	2	4	4	1	2	2
ENSG00000241057	0	3	1	0	0	1	0	1	0	0	1	0
ENSG00000300611	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272158	0	0	0	0	4	0	0	1	5	2	1	5
ENSG00000147251	35	28	33	16	11	13	1851	1553	1393	1351	1534	1883
ENSG00000279931	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000279932	0	0	0	0	0	0	4	0	0	2	0	0
ENSG00000279933	0	2	0	0	0	0	0	2	0	1	0	0
ENSG00000147255	0	10	4	9	6	0	755	684	644	620	608	762
ENSG00000279935	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147257	0	0	0	0	0	0	37	26	39	31	41	38
ENSG00000147256	0	0	0	0	0	0	0	4	0	4	0	0
ENSG00000002079	10	7	12	7	0	14	0	0	0	8	30	24
ENSG00000279939	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132141	3	3	9	1	2	6	86	100	65	56	82	99
ENSG00000243303	0	0	0	0	0	0	0	1	0	0	0	2
ENSG00000229603	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171219	274	272	233	109	77	102	21	2	16	18	16	16
ENSG00000306226	0	0	0	3	0	0	3	0	0	0	2	0
ENSG00000171217	0	0	0	0	0	0	19	7	16	6	15	17
ENSG00000239521	18	4	4	4	3	6	7	22	10	18	3	28
ENSG00000135249	322	257	275	237	269	278	2303	2180	2075	1518	1403	2100
ENSG00000135248	0	0	0	0	0	0	48	58	46	29	42	53
ENSG00000199645	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135241	931	1071	1054	364	419	469	2905	2806	2568	1864	1885	2733
ENSG00000199646	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000199640	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135245	1046	1187	1189	1439	1347	1122	352	427	349	229	228	301
ENSG00000299311	2	5	6	3	0	4	0	0	0	0	0	0
ENSG00000298712	0	0	0	0	0	0	0	0	3	0	3	0
ENSG00000184270	0	0	2	0	2	2	0	1	3	2	0	1
ENSG00000243389	7	6	2	14	12	10	4	3	0	0	0	0
ENSG00000248156	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000296803	0	0	0	0	0	0	126	87	91	48	50	74
ENSG00000248155	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248152	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000248150	0	0	0	0	0	0	4	14	11	8	19	11
ENSG00000221479	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000286527	2	0	0	7	0	0	11	2	4	2	4	3
ENSG00000248159	0	0	0	0	0	0	8	5	0	2	0	3
ENSG00000214654	137	105	83	216	211	193	620	516	565	390	372	536
ENSG00000214655	7907	8304	8034	5135	4820	4861	5664	4845	5153	4349	4326	5198
ENSG00000214657	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240707	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000260190	8	3	15	26	14	12	5	10	3	4	3	4
ENSG00000214652	0	0	0	0	0	0	0	6	0	3	3	5
ENSG00000279790	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000296807	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250161	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141968	23	26	27	54	50	47	23	31	18	16	12	13
ENSG00000043093	3180	2878	3346	345	355	337	3196	2629	2555	2010	2066	2833
ENSG00000249820	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278356	1	4	6	2	2	0	13	11	1	5	3	19
ENSG00000249825	0	2	0	0	2	0	9	8	0	5	1	9
ENSG00000286523	0	2	0	0	0	0	137	166	116	103	146	127
ENSG00000156959	0	0	0	0	0	0	39	39	31	32	43	37
ENSG00000249829	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249828	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000278996	182	180	176	111	107	93	244	224	259	204	173	288
ENSG00000235774	0	0	0	0	0	0	16	25	10	22	14	14
ENSG00000110321	14949	15476	16412	10731	10102	10483	47534	42812	41640	30701	33834	43273
ENSG00000235775	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_1498	0	0	0	0	0	0	2	4	0	6	1	0
ENSG00000286231	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000248777	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_1494	0	0	0	0	0	0	13	4	2	2	0	2
ENSG00000235772	0	3	0	2	0	4	5	11	2	3	2	0
NewGene_1496	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000248774	8	2	1	2	13	11	154	144	152	75	88	176
NewGene_1492	0	0	0	0	0	0	72	37	74	28	61	89
NewGene_1493	0	0	0	0	0	0	2	0	2	0	0	0
NewGene_836	2715	2771	2849	7980	7207	7264	459	380	369	159	191	239
NewGene_837	0	0	0	0	0	0	5	4	0	0	0	0
ENSG00000248775	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272588	0	0	0	0	1	0	10	6	0	5	3	0
NewGene_833	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000121481	860	898	809	499	537	567	1434	1252	1107	1037	1037	1399
ENSG00000148346	60	43	59	103	93	92	8	6	5	4	0	6
ENSG00000286529	18	0	0	10	0	4	15	4	10	19	9	5
ENSG00000148344	2480	2611	2628	896	773	831	522	595	601	103	93	111
ENSG00000148343	534	576	545	900	832	624	944	851	799	549	545	710
NewGene_838	0	0	0	0	0	0	45	45	39	20	26	35
ENSG00000184206	5	3	10	2	6	7	211	190	173	155	164	230
ENSG00000275127	0	1	1	0	1	0	11	4	5	9	2	5
ENSG00000174899	0	0	0	0	0	0	3	8	3	3	3	4
NewGene_3388	3	2	5	0	0	0	21	14	25	15	14	18
NewGene_3389	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000222255	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000204532	3	0	0	0	0	0	2	0	0	0	0	0
ENSG00000222257	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275120	13	0	8	9	6	9	4	0	0	3	4	12
ENSG00000222259	0	0	0	0	0	0	0	0	4	0	0	0
NewGene_3381	0	0	0	0	0	6	0	0	0	0	0	0
NewGene_3386	0	0	0	0	0	0	0	0	0	0	3	6
ENSG00000135862	5145	5469	5707	4447	4206	4711	31271	27152	26664	21013	22046	28518
ENSG00000275129	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000275128	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069696	1	10	3	8	5	4	5	6	14	14	9	14
ENSG00000237382	0	0	0	0	0	0	2	0	2	0	0	0
ENSG00000270335	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000298716	0	0	0	0	0	0	7	6	11	0	2	2
ENSG00000273987	4	7	3	12	10	2	16	13	7	14	11	17
ENSG00000286233	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146618	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261320	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273983	3	7	4	2	7	2	29	24	25	13	13	30
ENSG00000273982	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273981	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273980	0	0	0	0	0	2	0	2	0	0	1	0
NewGene_1722	0	0	0	0	0	0	6	6	4	0	8	13
ENSG00000203648	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242251	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273989	3	3	3	15	7	14	10	3	4	0	2	1
ENSG00000273988	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272636	886	771	833	233	261	226	0	0	0	0	0	0
ENSG00000294610	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272634	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272632	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272630	0	7	6	3	6	4	50	36	52	42	35	40
ENSG00000272631	8	3	13	8	16	21	188	123	121	97	107	139
ENSG00000168710	1484	1627	1785	2122	2089	2155	9215	8306	8088	6293	6509	8297
ENSG00000294612	0	0	0	0	0	0	4	4	3	5	0	5
ENSG00000272638	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279794	13	16	15	7	10	8	25	14	30	6	28	22
NewGene_3650	0	0	0	0	0	0	201	189	162	143	147	203
ENSG00000189002	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_3652	0	0	0	0	0	0	233	234	210	130	140	211
ENSG00000289246	0	0	0	0	0	0	0	0	2	0	2	0
ENSG00000184906	0	0	0	0	1	0	0	1	0	0	0	1
NewGene_3656	0	6	5	19	13	31	564	613	472	327	304	345
NewGene_3657	5	3	0	0	0	2	26	31	41	25	6	54
ENSG00000285740	0	0	0	0	0	0	1	0	0	6	0	3
ENSG00000280337	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000300573	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271580	0	0	0	0	0	2	7	3	15	4	8	6
ENSG00000271583	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271582	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271585	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285742	0	0	0	0	0	0	6	10	0	9	0	7
ENSG00000296078	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284482	1	1	1	1	0	1	1	1	1	1	1	1
ENSG00000296076	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000296077	0	0	0	0	0	0	7	2	4	0	0	0
ENSG00000173214	464	470	504	748	606	640	1156	1046	942	804	787	1108
ENSG00000280335	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173212	0	2	0	0	0	0	246	173	227	125	109	137
ENSG00000173213	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000173210	1367	1426	1498	1504	1413	1450	5950	5349	5004	3149	3440	4173
ENSG00000296071	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233301	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233300	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233303	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233304	0	0	0	0	0	0	0	3	2	6	0	0
ENSG00000233307	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233306	0	0	0	0	0	0	1	0	2	1	3	4
ENSG00000233309	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000233308	0	8	0	0	0	0	0	0	0	4	0	6
ENSG00000264829	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000138160	770	783	811	351	372	395	5167	4256	4460	3411	3571	4544
ENSG00000162654	356	478	501	132	84	94	1875	1635	1552	1119	1081	1558
ENSG00000280339	0	0	0	0	0	0	5	6	17	8	10	6
ENSG00000294500	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294501	2	2	2	0	12	6	21	8	9	14	4	6
ENSG00000294502	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294503	0	0	0	0	0	0	3	0	1	2	1	0
ENSG00000294504	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294505	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294506	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294507	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258931	0	0	0	0	0	0	2	0	0	0	0	2
ENSG00000258930	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258933	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258932	0	0	0	0	0	0	0	2	0	0	1	0
ENSG00000265539	0	1	0	0	0	0	2	1	1	2	0	1
ENSG00000265538	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000268729	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265535	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258938	0	6	5	3	1	0	25	48	38	18	23	51
ENSG00000265537	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265531	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265533	0	0	0	0	3	2	0	0	0	0	0	0
ENSG00000252496	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000274294	0	0	0	0	0	0	8	2	0	7	2	4
ENSG00000274295	0	0	0	0	0	0	0	0	0	1	4	0
ENSG00000274292	16	16	28	28	13	5	239	165	173	233	116	261
ENSG00000166573	0	0	0	0	0	0	0	0	3	0	3	0
ENSG00000274290	20	18	14	30	23	29	64	81	43	52	59	52
ENSG00000279797	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305783	0	0	0	0	0	0	6	0	0	0	0	0
ENSG00000117834	0	0	0	0	0	0	24	13	15	22	16	14
ENSG00000274299	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270986	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000270987	1	1	1	2	1	2	1	4	2	0	2	3
ENSG00000270982	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270983	5	4	2	4	2	2	13	11	5	4	6	6
ENSG00000270980	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270981	0	0	0	0	0	0	2	0	0	0	1	0
ENSG00000302689	7	18	15	0	2	2	0	7	0	4	2	3
ENSG00000242479	0	0	6	0	1	0	153	146	102	71	88	112
ENSG00000235459	10	1	3	5	5	11	6	4	5	4	4	7
ENSG00000270988	4	3	0	0	0	2	0	3	0	0	0	0
ENSG00000270989	2	0	0	0	0	1	4	3	0	0	0	0
ENSG00000308546	0	0	0	0	0	0	0	2	5	0	0	2
ENSG00000279299	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244050	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000086504	3744	3907	4196	5147	4783	4990	3504	3051	3031	2368	2288	2909
ENSG00000086506	0	4	0	4	3	6	0	0	0	3	0	0
ENSG00000180447	0	0	4	3	4	0	81	137	94	113	106	137
ENSG00000300973	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297124	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268996	10	0	7	39	16	14	71	47	35	44	56	76
ENSG00000200914	0	0	0	0	0	0	1	2	1	1	2	3
ENSG00000300972	0	5	3	0	0	0	0	0	0	0	0	0
ENSG00000303015	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287172	0	0	0	0	0	0	26	24	22	14	18	24
ENSG00000302688	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223612	20	31	18	43	23	42	20	17	15	11	26	13
ENSG00000223611	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000223617	3	0	2	2	5	4	49	75	42	39	47	79
ENSG00000223614	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268335	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274740	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000309442	0	2	0	1	0	1	1	2	1	5	2	3
ENSG00000300550	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151116	672	688	762	443	394	403	1557	1141	1177	964	998	1525
ENSG00000213578	0	0	0	0	0	0	0	0	8	0	2	32
ENSG00000274747	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099822	218	241	290	420	369	396	191	215	213	153	129	142
ENSG00000303011	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099821	1366	1338	1365	2270	2144	1925	1005	841	893	586	700	794
ENSG00000279069	5	13	17	5	37	34	20	33	172	110	29	124
ENSG00000306066	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224965	0	0	0	4	0	0	0	0	0	3	3	0
ENSG00000308803	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224967	0	0	0	0	0	0	1	0	3	2	4	0
ENSG00000270673	2	12	4	8	11	8	31	21	10	13	13	20
ENSG00000224961	6	1	5	0	1	0	2	2	1	5	0	3
ENSG00000231052	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224963	0	0	0	0	0	0	0	2	0	5	10	0
ENSG00000235469	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270678	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270679	0	0	0	0	0	0	9	5	5	2	9	1
ENSG00000235464	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000306064	6	14	9	0	0	0	37	8	9	11	0	2
ENSG00000224969	10	10	9	3	1	4	1	6	5	5	6	4
ENSG00000224968	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235461	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243027	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203593	0	0	0	0	0	0	3	0	0	3	2	8
ENSG00000296331	1	0	0	0	0	0	2	7	5	10	8	13
ENSG00000296330	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000297857	0	0	0	3	0	7	5	3	6	8	0	0
ENSG00000297856	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297855	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297854	0	0	0	0	0	0	1	0	0	5	0	0
ENSG00000236849	0	0	0	0	0	3	4	4	2	0	6	12
ENSG00000297852	118	119	92	118	104	105	96	124	95	77	99	131
ENSG00000297851	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297850	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236844	6	3	2	1	2	0	3	1	3	1	0	3
ENSG00000236847	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236846	0	0	0	0	0	0	2	4	0	2	2	0
ENSG00000236841	0	0	0	0	0	0	435	374	328	357	484	605
ENSG00000300552	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236842	0	0	0	4	0	0	58	40	51	45	24	54
ENSG00000254166	0	0	0	0	2	0	3	0	2	0	2	0
ENSG00000274354	0	0	0	0	0	0	16	2	4	6	5	4
ENSG00000261599	5	6	0	4	2	4	104	131	119	95	92	144
ENSG00000270576	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122378	596	556	550	737	732	651	888	876	796	698	759	1023
ENSG00000254164	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308300	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232168	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264941	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261596	41	17	27	17	7	4	10	10	13	11	5	7
ENSG00000235790	16	22	28	15	12	17	50	54	54	50	74	85
ENSG00000232163	0	0	0	0	0	0	3	0	0	2	0	0
ENSG00000232160	20	15	42	41	53	40	131	64	116	61	73	100
ENSG00000232161	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000302766	0	0	0	0	2	0	2	0	0	2	1	0
ENSG00000232164	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235797	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250838	19	17	8	32	31	12	0	0	0	0	0	0
ENSG00000250839	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000302767	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000242861	17	11	23	14	3	9	50	52	47	25	54	72
ENSG00000221808	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251050	0	0	0	1	0	1	14	17	6	12	9	11
ENSG00000250830	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000302760	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235521	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250833	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250834	0	0	0	0	0	0	0	2	0	0	0	2
ENSG00000250835	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308305	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000306621	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000306620	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000306623	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117305	3409	3622	3556	3390	3203	2928	1448	1340	1201	1060	876	1350
ENSG00000306625	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000306624	0	0	1	5	0	0	0	2	0	0	0	0
ENSG00000295758	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000295759	0	0	0	0	0	0	10	9	13	11	16	11
ENSG00000295756	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295757	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295754	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308307	0	0	0	0	0	0	0	1	1	2	0	0
ENSG00000295752	0	0	0	0	0	0	19	35	14	15	14	29
ENSG00000295753	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000117308	7809	8467	8351	7476	6890	6521	2873	2519	2458	1740	1498	2454
ENSG00000295751	0	0	0	0	0	0	1	0	0	2	0	0
ENSG00000224349	2	0	3	2	1	0	2	0	0	0	0	5
ENSG00000169474	0	0	0	0	8	5	0	0	0	0	2	0
ENSG00000273219	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273218	0	4	2	13	3	2	14	6	22	14	4	24
ENSG00000273217	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224340	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000251056	0	0	0	0	0	0	3	2	4	5	2	19
ENSG00000273213	48	9	10	11	18	105	869	776	721	624	617	696
ENSG00000224344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224347	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224346	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000089250	0	10	4	5	10	5	32	44	26	41	17	26
ENSG00000251059	7	0	4	10	9	9	7	5	7	2	3	4
ENSG00000156466	0	0	0	0	0	0	69	73	50	103	114	160
ENSG00000156467	5102	4586	4828	5603	6292	7099	6680	5729	5117	6255	5789	7395
ENSG00000264727	0	0	0	0	0	0	11	7	8	26	10	18
ENSG00000264725	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156463	1029	996	1121	1417	1411	1608	2367	2061	2170	1485	1549	1868
ENSG00000261538	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264729	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000270578	0	0	0	0	0	0	7	10	3	8	4	7
ENSG00000156469	617	648	798	787	726	818	918	714	695	515	585	791
ENSG00000274351	0	0	0	0	0	0	2	0	0	2	0	5
ENSG00000201820	0	1	1	0	0	0	4	2	4	4	6	5
ENSG00000267269	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000115310	43501	44032	45596	20172	19768	19548	20596	18554	16744	12603	11897	17112
ENSG00000111684	741	602	679	834	722	805	1702	1492	1458	1249	1303	1506
ENSG00000267263	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000267262	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267261	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075702	1367	1115	1280	2011	1841	1942	970	804	851	489	520	599
ENSG00000232994	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267265	242	262	301	329	285	215	343	284	275	241	234	308
ENSG00000087365	5753	5891	5842	19386	17942	20847	14389	12719	12506	10793	11129	12214
ENSG00000103522	0	0	11	5	4	0	914	697	707	480	427	535
ENSG00000263979	2	0	0	0	0	0	0	0	0	1	1	1
ENSG00000263978	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000263973	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263972	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103528	480	407	435	151	144	161	227	182	218	192	198	202
ENSG00000263976	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263974	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000291118	182	183	238	212	184	175	735	610	607	502	519	692
ENSG00000293750	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000302681	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000110080	2142	2426	2459	2880	2699	2772	1941	1607	1557	1018	845	1265
ENSG00000272366	0	0	0	0	0	0	0	1	1	6	2	1
ENSG00000134389	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207076	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275915	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000275910	0	0	1	2	1	4	13	12	13	20	15	30
ENSG00000206877	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069345	1639	1836	1885	4020	3729	4320	5441	4873	4710	3436	3357	5023
ENSG00000142186	6149	5992	5951	5947	5372	5828	3004	2671	2374	1933	1922	2374
ENSG00000310189	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142185	6	21	14	12	18	12	69	44	64	88	67	85
ENSG00000142182	2	2	5	2	0	0	0	0	0	0	0	0
ENSG00000272362	0	0	0	0	0	0	5	2	2	0	0	3
ENSG00000237185	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131351	582	546	539	1631	1492	1571	679	615	539	447	494	555
ENSG00000225761	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000174562	0	0	0	0	0	7	0	0	7	0	0	0
ENSG00000225764	49	66	62	73	46	50	31	30	47	24	32	35
ENSG00000225765	0	0	0	0	0	0	0	2	3	0	0	0
ENSG00000142188	898	922	1074	986	786	890	1177	1086	1017	866	747	1254
ENSG00000225767	0	0	0	2	0	0	1	0	3	2	0	0
ENSG00000229618	0	1	1	0	0	0	0	0	0	0	0	1
ENSG00000229619	0	0	4	2	6	0	66	55	48	59	48	95
ENSG00000118680	21357	21626	22555	13878	12903	14655	19025	15879	14756	12855	12737	17969
ENSG00000241884	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000305918	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229612	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229613	0	0	0	0	0	0	43	33	45	23	24	44
ENSG00000227745	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229616	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241882	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000296811	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000296812	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000296813	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286536	2	0	0	0	0	0	2	0	0	0	0	5
ENSG00000296815	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000296816	13	8	0	14	6	9	17	12	21	8	10	13
ENSG00000296817	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000296818	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000294084	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286538	0	2	0	0	5	3	11	25	11	19	6	12
ENSG00000286539	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294081	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294080	0	0	0	0	0	0	9	5	8	3	0	6
ENSG00000184216	31208	32783	32592	29762	27994	26597	8739	8088	8060	5620	4809	7027
ENSG00000294082	0	6	0	0	0	0	0	0	0	0	0	0
ENSG00000163132	1023	1023	775	508	463	539	270	239	177	151	202	200
ENSG00000294299	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163131	2062	2157	2272	205	191	157	2315	2143	2014	973	889	1267
