name,s_MiaFRFP_1,s_MiaFRFP_2,s_MiaFRFP_3,s_Part1Lag_1,s_Part1Lag_2,s_Part1Lag_3
ENSG00000264662,0,0,0,0,0,0
ENSG00000226981,33,32,54,57,36,64
ENSG00000266369,0,0,0,0,0,0
ENSG00000252483,0,0,0,0,0,0
ENSG00000265790,23,26,14,11,8,4
ENSG00000265099,0,0,0,0,0,0
ENSG00000244456,0,0,0,0,0,0
ENSG00000264660,0,0,0,0,0,0
ENSG00000256124,0,0,0,0,5,0
ENSG00000226101,0,0,0,0,0,0
ENSG00000125398,28,31,74,322,2410,1214
ENSG00000264026,0,2,0,0,0,0
ENSG00000288605,0,0,0,0,0,0
ENSG00000265547,0,0,0,0,0,0
ENSG00000265964,0,0,0,0,0,0
ENSG00000185294,0,0,0,0,0,0
ENSG00000279685,6,0,11,16,34,32
ENSG00000262881,2,0,0,0,2,0
ENSG00000274883,0,0,0,1,0,1
ENSG00000256762,0,0,0,4,6,2
ENSG00000262372,0,0,0,0,0,0
ENSG00000238723,2,2,0,0,0,0
ENSG00000277478,0,0,0,0,0,4
ENSG00000250310,0,0,0,0,0,0
ENSG00000121067,8827,8778,4586,3865,4085,2439
ENSG00000121073,4607,3757,2646,2845,3586,2430
ENSG00000250751,2,0,0,1,0,0
ENSG00000121104,874,919,753,248,178,270
ENSG00000235183,1,3,3,9,3,8
ENSG00000262837,1,1,0,0,0,0
ENSG00000204584,5,9,18,6,38,2
ENSG00000248954,0,5,1,0,0,0
ENSG00000254039,0,0,0,0,1,0
ENSG00000249176,4,10,15,9,6,4
ENSG00000199492,0,0,0,0,1,0
ENSG00000064195,0,0,0,0,18,41
ENSG00000248172,0,0,0,0,0,0
ENSG00000141577,5970,4724,6701,1247,1152,1198
ENSG00000262115,2,0,0,0,3,1
ENSG00000260005,5,4,17,6,32,7
ENSG00000224877,2913,1947,1967,3219,2916,3573
ENSG00000157637,17213,16505,18952,9229,11304,12732
ENSG00000276101,0,0,0,0,0,0
ENSG00000279187,18,2,0,0,20,31
ENSG00000185332,15,5,5,3,67,44
ENSG00000287431,155,82,267,65,141,200
ENSG00000263154,0,0,0,0,0,0
ENSG00000274833,15,0,0,0,2,11
ENSG00000262877,48,72,25,2,47,22
ENSG00000279692,0,0,0,0,0,30
ENSG00000266392,8,5,2,2,11,3
ENSG00000266189,1,0,0,0,0,2
ENSG00000263271,0,0,0,0,0,0
ENSG00000278200,11,0,0,0,72,38
ENSG00000229848,8,17,4,15,29,17
ENSG00000185504,6098,4644,7523,2132,2677,3176
ENSG00000207021,0,0,0,0,4,0
ENSG00000265853,0,0,0,0,0,0
ENSG00000240505,0,0,0,0,0,0
ENSG00000230709,0,1,1,1,0,0
ENSG00000230969,0,0,0,0,0,0
ENSG00000260328,0,0,0,0,0,0
ENSG00000287114,3,0,0,0,0,0
ENSG00000287910,0,5,0,3,0,0
ENSG00000225442,5,1,0,20,62,19
ENSG00000263624,14,16,33,11,37,2
ENSG00000206859,0,0,0,0,0,0
ENSG00000243370,0,8,0,3,3,0
ENSG00000278864,1,0,8,4,41,0
ENSG00000179598,2376,2345,2443,605,218,293
ENSG00000264187,3,10,1,0,0,0
ENSG00000154803,1220,1203,972,806,627,827
ENSG00000266498,17,13,0,68,51,33
ENSG00000226359,5,16,4,791,360,551
ENSG00000141030,11728,11237,4323,6433,4817,2437
ENSG00000205309,1061,858,867,561,407,890
ENSG00000215030,11477,7268,8120,9286,10448,13236
ENSG00000227158,0,0,0,0,0,0
ENSG00000230865,77,72,25,36,29,25
ENSG00000201741,0,0,0,0,0,0
ENSG00000141026,3220,2734,2873,887,864,988
ENSG00000108551,133,109,41,115,277,383
ENSG00000131469,15963,11178,6476,18167,19270,18323
ENSG00000167080,0,0,0,0,1,0
ENSG00000181291,0,0,0,1,12,0
ENSG00000068079,1777,1097,1264,3396,1429,1530
ENSG00000159184,2319,2010,2109,1033,1550,1231
ENSG00000241322,5,0,0,14,30,3
ENSG00000182575,2,0,0,0,2,0
ENSG00000167740,2031,1458,1068,1480,1221,1243
ENSG00000167703,7325,6323,7341,7776,9690,8024
ENSG00000108342,17,8,49,1,1,55
ENSG00000126351,2592,2189,2274,1635,1992,1561
ENSG00000133030,8753,7617,9667,2206,3126,2093
ENSG00000187838,49,34,46,18,20,21
ENSG00000262481,21,11,3,10,24,10
ENSG00000205544,718,502,477,1224,1019,1025
ENSG00000169992,1133,1002,1693,398,651,491
ENSG00000262880,0,0,0,0,0,0
ENSG00000181323,1,0,0,0,0,0
ENSG00000184560,0,0,0,0,0,0
ENSG00000283439,0,26,19,0,0,0
ENSG00000286007,0,0,0,0,0,0
ENSG00000181284,133,104,166,2,15,13
ENSG00000262624,0,0,0,0,0,0
ENSG00000161958,0,0,0,0,2,0
ENSG00000263301,0,0,0,0,0,0
ENSG00000272884,0,0,0,0,0,0
ENSG00000170175,473,313,293,364,416,421
ENSG00000167874,17,7,14,12,10,11
ENSG00000182224,53,33,63,21,20,27
ENSG00000280046,57,31,38,14,49,16
ENSG00000252835,1,0,0,0,3,1
ENSG00000262730,0,0,0,0,0,0
ENSG00000170043,5010,3857,3165,4405,3157,3976
ENSG00000170037,7226,5835,5849,1908,1837,1718
ENSG00000262492,0,0,0,0,0,0
ENSG00000132518,0,0,0,0,0,1
ENSG00000279174,0,0,0,0,0,0
ENSG00000179593,6,0,1,42,0,31
ENSG00000263427,0,0,0,0,0,0
ENSG00000275011,2,0,0,0,0,0
ENSG00000179477,12,27,7,0,0,0
ENSG00000214999,17,10,15,0,0,0
ENSG00000264005,0,0,0,0,0,0
ENSG00000179111,115,87,181,30,21,31
ENSG00000179094,1989,2409,3380,1454,3213,2236
ENSG00000284117,0,0,0,0,0,0
ENSG00000263620,0,0,1,0,1,0
ENSG00000179029,1227,1239,749,1233,1075,874
ENSG00000200463,0,0,0,0,0,0
ENSG00000266824,2,3,23,12,1,6
ENSG00000283160,0,0,0,1,2,0
ENSG00000196544,1085,811,1128,504,564,651
ENSG00000279152,0,0,0,0,0,0
ENSG00000271002,4,5,6,18,9,9
ENSG00000178999,17923,13840,11681,2852,1997,2528
ENSG00000178921,22763,21023,24263,3657,4283,3011
ENSG00000269947,36,33,16,13,24,11
ENSG00000125434,771,976,830,368,469,492
ENSG00000108961,228,206,148,175,115,104
ENSG00000271029,0,0,0,0,1,0
ENSG00000198844,0,0,0,8,3,1
ENSG00000226871,0,0,0,0,0,0
ENSG00000212206,0,0,0,0,0,0
ENSG00000266279,0,0,0,0,0,0
ENSG00000184650,0,0,0,12,0,3
ENSG00000265749,39,40,72,20,32,15
ENSG00000263809,0,0,0,0,0,0
ENSG00000161970,2456,2148,1654,4229,4062,3630
ENSG00000252363,0,0,0,0,1,0
ENSG00000270606,7,0,5,1,0,0
ENSG00000244604,8,4,0,4,0,3
ENSG00000161973,0,0,0,0,0,0
ENSG00000185156,0,0,0,0,0,0
ENSG00000276231,0,0,0,12,2,6
ENSG00000266389,0,0,0,0,0,0
ENSG00000265975,0,0,0,0,0,0
ENSG00000065320,502,340,515,274,528,352
ENSG00000262966,6,0,83,3,4,2
ENSG00000273816,2,0,0,0,2,2
ENSG00000170310,2479,2042,1276,2473,2048,1499
ENSG00000263708,1,0,0,1,10,0
ENSG00000225751,0,4,2,0,3,0
ENSG00000262815,0,1,0,0,0,10
ENSG00000263051,0,1,0,0,0,0
ENSG00000271851,106,184,122,84,18,49
ENSG00000166596,41,18,0,16,2,20
ENSG00000241654,2,0,0,0,1,0
ENSG00000265349,0,0,0,0,0,0
ENSG00000154914,43,0,0,31,16,25
ENSG00000262296,0,0,0,0,0,0
ENSG00000282882,0,0,0,0,0,0
ENSG00000278944,0,0,0,0,0,0
ENSG00000283025,0,0,0,0,0,0
ENSG00000065325,16,0,0,0,0,0
ENSG00000265593,0,0,0,0,1,2
ENSG00000109047,0,1,0,0,0,2
ENSG00000242692,12,13,4,26,23,12
ENSG00000006788,0,0,1,5,2,4
ENSG00000133020,0,0,0,0,0,0
ENSG00000264424,0,0,0,1,0,1
ENSG00000109061,0,0,0,0,0,1
ENSG00000125414,0,0,0,0,0,2
ENSG00000109063,41,26,44,18,3,30
ENSG00000261433,2,0,4,0,0,4
ENSG00000133028,7792,7707,5752,4091,2202,1747
ENSG00000170222,631,749,289,512,321,189
ENSG00000187824,606,560,230,832,653,366
ENSG00000285220,0,0,0,0,0,0
ENSG00000264016,4,0,0,0,3,0
ENSG00000240813,0,0,0,0,0,0
ENSG00000266114,0,0,0,0,0,0
ENSG00000284876,0,0,0,0,0,0
ENSG00000279542,0,0,0,0,0,0
ENSG00000233670,0,0,2,0,0,0
ENSG00000263508,0,0,0,0,0,0
ENSG00000207242,0,0,0,0,0,0
ENSG00000244753,0,0,0,0,7,0
ENSG00000243346,0,0,0,0,0,0
ENSG00000285541,0,0,0,0,0,1
ENSG00000188803,0,0,0,0,0,1
ENSG00000264727,0,1,2,0,0,0
ENSG00000007174,0,0,1,1,0,1
ENSG00000263684,0,0,0,0,0,0
ENSG00000266368,1,1,3,0,0,0
ENSG00000065559,4698,5704,2456,2695,1902,780
ENSG00000252707,0,0,0,0,0,0
ENSG00000266297,1,0,0,0,1,0
ENSG00000263648,4,12,0,12,11,6
ENSG00000265400,0,0,0,0,0,0
ENSG00000286617,0,0,0,0,0,0
ENSG00000287462,0,0,2,0,0,0
ENSG00000227274,0,0,0,0,0,0
ENSG00000265489,0,0,0,0,0,0
ENSG00000265503,0,0,0,0,0,0
ENSG00000280168,3,0,0,0,6,0
ENSG00000277621,2,0,0,0,8,0
ENSG00000263707,0,0,0,0,0,0
ENSG00000006744,21355,19217,19296,6954,5461,4608
ENSG00000273098,0,0,0,0,0,0
ENSG00000234634,0,0,0,0,0,0
ENSG00000153976,166,133,210,100,86,207
ENSG00000221698,0,0,0,0,0,0
ENSG00000265494,2,0,0,0,15,0
ENSG00000233852,0,3,0,0,0,0
ENSG00000266744,9,15,5,0,1,5
ENSG00000141028,4,5,11,4,13,6
ENSG00000006695,3872,3413,2969,1194,949,880
ENSG00000252305,0,0,0,0,0,0
ENSG00000223510,0,1,11,3,12,1
ENSG00000262786,0,0,0,0,2,0
ENSG00000125430,139,96,87,116,75,79
ENSG00000266709,43,0,2,15,29,0
ENSG00000266378,0,0,0,11,4,0
ENSG00000230897,142,80,49,219,282,300
ENSG00000226130,0,0,0,0,0,0
ENSG00000238212,0,0,0,0,0,0
ENSG00000226156,0,0,0,74,22,36
ENSG00000232058,0,0,0,0,0,0
ENSG00000259944,0,0,0,0,0,0
ENSG00000287307,0,0,0,0,0,0
ENSG00000265163,0,0,0,0,0,0
ENSG00000161542,8439,7364,5835,4407,3154,2613
ENSG00000251779,0,0,0,0,3,0
ENSG00000207169,0,1,0,1,0,0
ENSG00000267518,1,4,8,1,4,3
ENSG00000176170,1756,1363,2459,258,329,577
ENSG00000175931,10478,9737,10239,1643,2353,2314
ENSG00000242931,2,18,0,7,5,1
ENSG00000161544,2,6,2,150,203,115
ENSG00000214140,19,9,39,53,344,149
ENSG00000267546,3,2,1,2,19,7
ENSG00000267543,0,11,1,1,7,4
ENSG00000272386,4,2,0,0,12,4
ENSG00000274091,0,0,0,0,0,0
ENSG00000199961,0,3,0,1,1,2
ENSG00000278261,0,0,0,0,0,0
ENSG00000070731,194,99,123,482,1050,630
ENSG00000267078,0,11,0,5,22,29
ENSG00000267084,0,0,0,1,0,0
ENSG00000286750,0,0,0,3,4,10
ENSG00000070526,2,4,6,2029,2355,3438
ENSG00000199735,0,0,0,0,0,0
ENSG00000261335,36,20,20,48,46,44
ENSG00000212418,0,2,3,3,3,3
ENSG00000277382,26,23,83,35,88,67
ENSG00000274051,0,2,0,13,6,10
ENSG00000267168,0,0,0,0,0,0
ENSG00000283805,0,0,0,0,0,0
ENSG00000200257,0,0,0,0,0,0
ENSG00000129667,9480,7591,9579,3146,3692,3666
ENSG00000234912,871,806,827,493,529,420
ENSG00000129657,24452,23186,16575,2076,857,1018
ENSG00000275143,0,0,0,0,0,0
ENSG00000284250,0,0,0,0,0,0
ENSG00000222808,7,7,2,2,0,0
ENSG00000262870,0,0,0,0,0,0
ENSG00000265121,0,0,0,1,1,0
ENSG00000287257,0,0,0,1,0,0
ENSG00000264060,0,0,0,0,3,0
ENSG00000200651,0,0,0,0,0,3
ENSG00000279801,2,0,0,8,5,22
ENSG00000267263,0,0,0,0,0,1
ENSG00000267016,1,0,0,0,1,0
ENSG00000286534,0,0,0,5,79,0
ENSG00000267466,0,0,0,0,50,0
ENSG00000279572,0,0,0,0,3,0
ENSG00000271222,0,0,0,0,0,3
ENSG00000267384,0,0,0,0,0,0
ENSG00000266979,0,0,0,0,0,0
ENSG00000180336,13,16,0,24,17,7
ENSG00000180329,2410,2627,778,996,847,410
ENSG00000267160,2,0,0,0,0,0
ENSG00000279879,114,90,11,9,32,45
ENSG00000161692,2017,1946,1874,491,665,779
ENSG00000264251,1,0,0,0,0,0
ENSG00000240305,9,7,9,2,1,2
ENSG00000073670,575,628,1058,106,207,262
ENSG00000267505,21,17,0,4,19,1
ENSG00000267405,19,14,0,1,11,0
ENSG00000182963,6849,6989,4699,1600,1566,941
ENSG00000131097,46,20,64,8,6,4
ENSG00000108883,45805,44464,36692,10101,9422,7527
ENSG00000167131,514,511,361,283,170,394
ENSG00000186185,8608,8315,9998,1186,1338,1051
ENSG00000267334,2,12,0,13,12,0
ENSG00000131094,1014,780,1004,377,124,244
ENSG00000267788,0,0,0,0,0,0
ENSG00000264548,4,5,5,0,7,0
ENSG00000275888,37,31,48,9,57,45
ENSG00000265692,77,55,64,71,49,91
ENSG00000260563,69,27,8,30,27,3
ENSG00000173762,57,79,120,53,96,83
ENSG00000141574,157,92,167,296,66,68
ENSG00000182459,14,17,9,5,0,6
ENSG00000278964,0,0,0,0,0,0
ENSG00000260011,0,0,0,0,1,0
ENSG00000181396,2188,1682,2455,1487,1300,1217
ENSG00000264812,0,2,2,4,11,0
ENSG00000279066,3,1,6,3,40,13
ENSG00000287193,6,7,13,34,32,0
ENSG00000279744,0,0,0,5,0,0
ENSG00000266445,5,0,0,3,10,7
ENSG00000266236,6,0,0,0,4,0
ENSG00000265110,0,0,0,0,0,0
ENSG00000279660,4,0,0,6,36,2
ENSG00000265445,0,0,0,4,0,0
ENSG00000286792,0,0,0,0,0,0
ENSG00000237377,0,0,0,0,0,0
ENSG00000125409,0,0,0,0,0,0
ENSG00000200437,0,0,0,0,0,0
ENSG00000279567,0,0,0,0,0,0
ENSG00000266667,2,0,0,3,0,4
ENSG00000239888,0,0,0,0,0,0
ENSG00000109099,1835,1859,787,1659,843,1048
ENSG00000132507,34195,26934,25266,19777,16837,18297
ENSG00000132522,368,299,352,269,279,318
ENSG00000261915,0,0,0,2,0,0
ENSG00000215041,1138,879,1411,326,406,355
ENSG00000224647,0,7,36,0,11,19
ENSG00000072818,455,304,296,312,422,449
ENSG00000263171,0,0,0,0,0,0
ENSG00000174282,5921,5933,6249,2079,2023,2226
ENSG00000262500,19,20,28,0,2,7
ENSG00000262539,4,2,8,7,7,0
ENSG00000265411,0,0,0,0,0,0
ENSG00000260075,22,11,4,5,11,4
ENSG00000266497,1,0,0,0,0,0
ENSG00000265315,0,2,0,0,0,0
ENSG00000232300,3,0,0,0,2,3
ENSG00000263934,0,4,2,8,14,7
ENSG00000264940,2,0,1,3,0,13
ENSG00000236022,0,0,0,0,0,1
ENSG00000263206,0,0,0,0,0,0
ENSG00000281856,0,0,0,1,0,0
ENSG00000235397,0,2,2,2,3,3
ENSG00000221540,0,1,5,0,1,0
ENSG00000286799,8,7,12,0,1,0
ENSG00000166484,1968,1499,2158,1072,1251,1328
ENSG00000166482,6,9,38,3,15,8
ENSG00000287196,0,0,0,0,0,0
ENSG00000128482,0,0,1,25,0,0
ENSG00000265126,0,0,0,0,0,0
ENSG00000235979,0,0,0,0,0,0
ENSG00000227078,0,0,0,0,0,0
ENSG00000283675,0,0,0,0,0,0
ENSG00000189343,6254,4814,4754,3372,4425,4714
ENSG00000231477,0,0,0,0,0,0
ENSG00000228331,5,2,0,1,4,1
ENSG00000185527,27,5,17,0,8,4
ENSG00000204237,6825,4300,6198,3288,2768,3687
ENSG00000185298,4703,3910,4687,1755,2098,2115
ENSG00000277784,0,0,0,0,0,1
ENSG00000275902,0,0,0,0,0,0
ENSG00000262814,4496,3094,3882,2081,1669,2487
ENSG00000262660,0,0,0,0,0,0
ENSG00000183048,2567,2064,2739,960,563,854
ENSG00000186765,27,13,15,10,33,36
ENSG00000108469,4411,3801,4399,1098,1424,1240
ENSG00000259120,0,0,0,3,15,4
ENSG00000161526,6578,5657,4613,3551,3103,2856
ENSG00000264829,3,6,13,16,8,0
ENSG00000264270,11,6,15,2,13,5
ENSG00000132475,49257,49094,27209,69715,43262,33750
ENSG00000283853,0,0,0,0,0,0
ENSG00000132478,1652,1462,1648,1050,640,718
ENSG00000266980,0,0,0,5,0,0
ENSG00000132471,14627,11748,13877,4271,4724,5405
ENSG00000132481,5936,4668,6732,1323,583,1072
ENSG00000267801,38,12,30,4,11,14
ENSG00000141569,10130,7565,9269,2970,2055,2563
ENSG00000267342,28,30,53,14,79,47
ENSG00000204316,231,137,199,180,292,158
ENSG00000267426,0,3,0,4,4,12
ENSG00000267615,0,0,0,0,0,0
ENSG00000261408,20,9,12,4,28,35
ENSG00000257949,3,0,0,0,6,0
ENSG00000167880,8230,7412,7709,1712,1115,1142
ENSG00000167881,18272,15889,10772,5869,5555,4584
ENSG00000274758,0,0,0,0,0,0
ENSG00000263345,4,13,8,0,6,12
ENSG00000070444,487,377,455,329,497,492
ENSG00000262456,0,0,0,0,0,0
ENSG00000127804,5012,5745,2959,1453,1442,930
ENSG00000279872,2,0,0,0,0,0
ENSG00000280280,0,0,0,0,2,1
ENSG00000243049,0,1,1,0,0,0
ENSG00000262953,7,5,7,302,178,153
ENSG00000262480,0,0,0,0,1,0
ENSG00000279432,5,42,10,65,26,33
ENSG00000239884,0,0,0,0,3,2
ENSG00000272770,0,0,0,0,0,0
ENSG00000272911,0,0,0,3,0,1
ENSG00000273606,1,1,0,0,7,2
ENSG00000221200,0,0,0,0,0,0
ENSG00000272920,0,0,0,0,0,0
ENSG00000212469,0,0,0,0,2,0
ENSG00000262408,0,0,1,0,1,0
ENSG00000262112,0,0,0,0,0,0
ENSG00000284542,0,0,0,0,0,0
ENSG00000121058,1607,1391,1118,433,560,382
ENSG00000262298,0,0,0,0,2,0
ENSG00000262623,2,7,0,7,6,5
ENSG00000121064,3782,3548,1760,3376,2257,2048
ENSG00000263120,0,0,0,9,7,0
ENSG00000121057,8825,7140,6455,1613,2058,1992
ENSG00000263089,5,26,0,2,7,9
ENSG00000153944,426,492,422,345,715,266
ENSG00000180891,2078,1624,2610,10867,14276,10393
ENSG00000278642,1,0,0,7,6,9
ENSG00000136451,3167,3731,2551,2177,2487,1420
ENSG00000280233,17,7,14,13,41,12
ENSG00000266086,0,0,0,0,0,0
ENSG00000264112,479,796,301,421,500,100
ENSG00000136450,3799,6944,1575,2905,1859,288
ENSG00000285930,0,0,0,0,4,0
ENSG00000266290,0,0,0,0,0,0
ENSG00000264364,309,263,190,683,638,725
ENSG00000279207,35,79,30,100,201,46
ENSG00000229590,0,0,0,0,0,0
ENSG00000121053,2,14,4,0,0,0
ENSG00000278627,8,14,7,0,0,3
ENSG00000287337,21,12,0,19,8,6
ENSG00000167117,1,1,2,2,5,1
ENSG00000243678,386,246,312,175,237,359
ENSG00000002919,3098,2711,2239,1570,1715,1069
ENSG00000108352,869,887,885,221,156,241
ENSG00000166579,4612,4254,3692,4532,3809,3360
ENSG00000129673,27,31,34,12,10,18
ENSG00000198740,1203,1768,888,1022,1018,418
ENSG00000167716,6702,6498,6655,1795,1997,1440
ENSG00000136436,5702,6614,2661,3910,2225,1091
ENSG00000070495,4320,3499,3383,3835,4549,3269
ENSG00000173868,416,239,452,454,297,752
ENSG00000186075,0,0,0,0,2,0
ENSG00000108587,3443,4028,2471,1279,2101,864
ENSG00000182896,0,0,0,15,9,0
ENSG00000169660,1866,1163,2194,1408,992,895
ENSG00000109083,848,895,548,924,1090,796
ENSG00000239672,6308,5205,2907,5687,5726,4284
ENSG00000141052,0,2,1,0,1,1
ENSG00000154016,5,0,0,12,4,15
ENSG00000181038,2137,2127,1448,1464,1168,1066
ENSG00000011143,3514,3486,2863,1141,1825,979
ENSG00000004139,1325,1092,1178,175,242,290
ENSG00000076351,1186,1168,1411,612,476,903
ENSG00000265254,7,1,4,2,4,14
ENSG00000265541,0,0,0,0,0,0
ENSG00000263870,0,0,0,10,2,6
ENSG00000263266,4439,3086,1641,4559,3928,2728
ENSG00000109103,3497,3045,2927,1469,1661,2008
ENSG00000109107,5742,3936,2820,1135,1836,1871
ENSG00000265168,0,0,0,0,0,0
ENSG00000076382,20020,20726,14707,2433,2246,1548
ENSG00000227543,57,55,19,29,57,78
ENSG00000265287,0,0,0,0,0,0
ENSG00000264044,1,0,0,0,0,2
ENSG00000132581,3653,3541,2029,2711,2656,2661
ENSG00000240494,0,0,0,0,0,0
ENSG00000109111,12632,11175,10745,2464,3142,2197
ENSG00000265205,17,15,14,22,17,4
ENSG00000109113,17230,13937,14924,6034,7345,8590
ENSG00000198242,5053,4141,2284,4330,4368,4099
ENSG00000238423,3,2,1,1,4,5
ENSG00000264577,134,187,104,29,51,40
ENSG00000238578,0,0,0,0,0,0
ENSG00000238649,0,0,0,0,0,0
ENSG00000238597,0,0,0,0,0,0
ENSG00000160606,1362,1171,863,701,749,731
ENSG00000160602,272,241,197,255,386,377
ENSG00000267729,0,0,0,2,0,1
ENSG00000265073,0,0,0,0,0,0
ENSG00000265474,3,2,6,1,1,2
ENSG00000243053,0,0,0,4,0,2
ENSG00000213326,909,648,333,1030,884,623
ENSG00000199801,0,0,0,0,0,0
ENSG00000230258,0,0,0,0,3,0
ENSG00000267603,0,0,0,0,0,2
ENSG00000123700,0,1,2,10,50,2
ENSG00000267170,3,6,3,97,28,38
ENSG00000186919,39,26,19,7,20,17
ENSG00000182687,109,85,196,66,18,25
ENSG00000182473,9069,8575,8087,4102,4579,3950
ENSG00000279382,26,11,27,13,33,23
ENSG00000275360,0,0,1,0,0,0
ENSG00000129654,4,5,65,721,1310,1632
ENSG00000267128,0,1,0,6,14,18
ENSG00000262106,0,0,0,0,0,0
ENSG00000182628,4004,5620,1651,2992,1639,672
ENSG00000252212,5,2,6,0,2,0
ENSG00000211514,0,0,0,0,0,0
ENSG00000207996,0,0,0,1,3,0
ENSG00000068489,7666,8771,7008,1515,878,839
ENSG00000265303,0,0,0,0,0,0
ENSG00000265415,0,0,0,0,0,0
ENSG00000207235,0,0,0,0,0,0
ENSG00000185924,3246,2811,3894,496,478,696
ENSG00000262445,7,3,0,2,5,2
ENSG00000228133,10,0,0,6,1,3
ENSG00000262869,0,1,0,0,0,1
ENSG00000108963,4465,3376,3616,1499,1417,1687
ENSG00000287553,0,0,0,0,0,0
ENSG00000262664,0,0,0,0,0,0
ENSG00000262533,0,0,0,0,0,0
ENSG00000263050,26,15,9,9,11,3
ENSG00000267200,1,0,0,8,13,8
ENSG00000267195,0,0,0,18,18,17
ENSG00000177374,1488,1091,2334,281,603,578
ENSG00000070366,2065,2083,1572,843,932,464
ENSG00000280333,0,0,0,2,0,0
ENSG00000262810,11,0,2,14,14,0
ENSG00000279040,1,0,1,3,4,0
ENSG00000279562,0,0,0,4,3,0
ENSG00000279340,1,1,1,4,9,2
ENSG00000262402,10,9,8,6,6,7
ENSG00000265777,0,0,0,0,0,1
ENSG00000236838,0,0,0,0,0,0
ENSG00000236457,0,0,0,0,1,0
ENSG00000225084,0,0,0,0,0,0
ENSG00000278941,3,2,0,2,0,3
ENSG00000280242,0,0,0,2,0,0
ENSG00000167720,1791,1672,719,721,319,267
ENSG00000262333,33,17,41,11,6,14
ENSG00000167721,16351,16123,9063,4389,3439,2988
ENSG00000275084,0,0,0,1,1,0
ENSG00000212163,3,0,7,10,2,4
ENSG00000263501,0,0,0,0,2,3
ENSG00000271919,0,2,0,2,8,2
ENSG00000226797,0,0,1,5,2,0
ENSG00000263644,0,0,0,0,0,0
ENSG00000271749,0,0,3,0,0,0
ENSG00000265282,1,0,1,0,0,2
ENSG00000008283,5010,4563,4199,2962,2505,2459
ENSG00000265971,0,0,0,0,2,0
ENSG00000228979,7,8,5,381,181,162
ENSG00000159640,158,169,212,28,25,89
ENSG00000264813,0,0,0,0,0,0
ENSG00000224353,0,0,0,0,0,0
ENSG00000270587,52,48,62,25,12,6
ENSG00000198909,5358,4734,6361,1554,1989,1806
ENSG00000263883,3,4,2,3,24,2
ENSG00000136490,2203,2037,2619,1889,1690,2117
ENSG00000279369,46,59,56,71,124,75
ENSG00000206734,0,1,0,0,0,1
ENSG00000108424,14738,17281,10328,5368,6275,3367
ENSG00000264558,0,0,0,0,0,0
ENSG00000073861,48,48,0,18,1,1
ENSG00000159111,7870,6734,5716,2728,2501,2801
ENSG00000141294,102,159,143,103,46,83
ENSG00000141295,1939,1561,1083,951,1110,1237
ENSG00000182481,71173,76937,35453,30499,17398,9000
ENSG00000256358,0,0,0,0,0,0
ENSG00000261371,11,34,1,1,14,25
ENSG00000239823,0,0,0,0,0,0
ENSG00000265031,0,0,0,0,0,0
ENSG00000271605,10,0,24,9,11,3
ENSG00000256525,1213,1312,628,593,792,397
ENSG00000256826,3,2,5,8,15,10
ENSG00000284564,0,0,0,0,0,0
ENSG00000284368,0,0,0,0,0,0
ENSG00000108854,17237,20056,11058,1609,782,772
ENSG00000271779,0,0,0,0,0,0
ENSG00000270714,110,112,45,271,171,72
ENSG00000266820,0,0,0,0,0,0
ENSG00000265298,141,138,97,55,107,35
ENSG00000108654,52123,53070,24349,47262,42698,16084
ENSG00000185359,19050,15089,23027,5442,5783,5741
ENSG00000161714,5582,4776,5640,1287,1563,1217
ENSG00000181513,787,465,782,1245,1266,921
ENSG00000186834,4913,3820,4539,2360,3089,2635
ENSG00000136448,12454,9982,8799,5240,3429,3487
ENSG00000266013,0,0,0,0,0,0
ENSG00000266048,0,0,0,0,0,0
ENSG00000161381,84,80,13,44,40,34
ENSG00000286443,39,25,8,5,15,9
ENSG00000141748,0,0,0,0,5,0
ENSG00000280177,0,0,0,0,0,0
ENSG00000266101,0,0,0,0,0,0
ENSG00000141750,2,0,1,6,2,5
ENSG00000270993,4,3,0,1,0,10
ENSG00000232724,64,11,3,4,7,18
ENSG00000170190,7889,6540,9095,1747,1300,2975
ENSG00000206713,0,0,1,0,0,0
ENSG00000125449,427,457,636,290,242,247
ENSG00000125458,2421,1694,1812,1797,1633,2196
ENSG00000279035,26,40,34,17,4,31
ENSG00000189159,25617,21318,17333,15759,12552,14438
ENSG00000265800,10,2,12,2,10,5
ENSG00000263786,4,3,32,5,4,3
ENSG00000252042,0,0,0,0,0,0
ENSG00000188612,10323,12792,3535,12808,6679,3642
ENSG00000125450,9338,7169,6099,3450,2927,2491
ENSG00000125447,4445,3989,4136,955,731,906
ENSG00000125445,10542,7590,5311,6692,5675,5848
ENSG00000263843,730,482,578,187,257,229
ENSG00000125454,1590,1622,1361,648,544,491
ENSG00000177885,20081,18873,16529,9909,9006,7766
ENSG00000228007,6,4,0,80,37,27
ENSG00000265987,0,0,0,0,0,0
ENSG00000264853,8,6,0,8,9,0
ENSG00000265342,2,5,0,10,12,1
ENSG00000264511,0,0,0,0,0,0
ENSG00000223217,0,0,0,0,0,0
ENSG00000265794,0,0,0,0,0,0
ENSG00000265139,0,0,0,0,0,0
ENSG00000263749,0,0,0,0,0,0
ENSG00000283774,3,0,1,0,1,2
ENSG00000274341,0,1,1,2,2,5
ENSG00000278668,0,10,0,0,16,3
ENSG00000266385,0,1,0,2,10,3
