category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,24/4046,45/8538,0.5333333333333333,1.1254572417202175,0.8007872245620534,0.25721654332738014,0.544415383116234,0.4385222307938545,HLA-DPA1/HLA-E/HLA-B/HLA-DMA/FAS/HLA-F/IL6/TNF/HLA-DMB/IL1B/HLA-DPB1/HLA-DRA/IL1A/HLA-DOA/HLA-DRB1/HLA-DRB5/HLA-DOB/KLRD1/HLA-DQB1/HLA-DQA2/PRF1/GZMB/CD80/CD28,24
Organismal Systems,Nervous system,hsa04723,Retrograde endocannabinoid signaling,75/4046,149/8538,0.5033557046979866,1.0621974806503731,0.7268696521299105,0.25954042874612004,0.5459844385208013,0.43978609235542815,DAGLB/NDUFA1/MGLL/GNB2/ITPR3/NDUFV1/NDUFS5/NDUFA4/NDUFB11/GNG5/ITPR1/NDUFV2/GNB1/NDUFB8/GNAQ/NDUFA10/MAPK11/GNG12/GNB4/NDUFA2/NDUFS8/NDUFA3/NDUFA11/PLCB4/NDUFA6/NDUFC2/NDUFB4/MAPK1/NDUFB10/NDUFS4/NDUFB3/GABRA3/NDUFS6/GNB5/PRKCA/NDUFB2/NDUFAB1/CACNA1A/NDUFA13/MAPK14/NDUFS7/ADCY1/ADCY2/NAPEPLD/FAAH/NDUFA4L2/NDUFB1/GNG7/PRKCB/CACNA1C/GABRB3/GABRE/GABRR2/GABRA5/GABRQ/PTGS2/GABRG3/GNG4/PRKCG/MAPK10/GNG2/CNR1/GABRD/GRM1/RIMS1/GABRG1/KCNJ6/GNG8/GABRG2/GNB3/GNGT2/ADCY8/GNG3/CACNA1B/KCNJ5,75
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,118/4046,238/8538,0.4957983193277311,1.0462496417252023,0.6867576585785449,0.2671338803178711,0.5585526588464578,0.44990969316694085,RALB/PDGFB/RAC2/SHC1/RASSF1/MAP2K1/RASAL2/RELA/MET/GNB2/FGFR1/ELK1/PLAAT3/EFNA1/PTPN11/AKT3/GNG5/AKT2/EPHA2/GRB2/BCL2L1/CALM2/CSF1/GNB1/PAK4/HRAS/ETS2/MAP2K2/RGL1/RALGAPB/GNG12/RRAS2/PDGFRB/GNB4/TGFA/PLCE1/RRAS/PDGFC/SOS2/PLD2/TIAM1/PIK3R1/NFKB1/RAC3/MAPK1/RASA1/PAK1/AFDN/IKBKG/BAD/PLA2G12A/PLD1/RAP1B/GNB5/PIK3CD/PRKCA/PAK2/RIN1/SOS1/KITLG/REL/PIK3CA/IGF2/PGF/KSR2/GAB2/PDGFA/EXOC2/RALGAPA1/MRAS/PLA2G4A/ANGPT1/SHOC2/EFNA4/FGF1/RASGRF1/GNG7/PRKCB/GRIN2A/KIT/FGF18/INSR/SHC4/PAK3/EFNA3/EGF/RASA2/PDGFRA/BDNF/HTR7/NTRK2/FGF10/GNG4/PRKCG/KDR/MAPK10/GNG2/EFNA2/PLA2G4B/PAK6/FGFR2/RASGRP1/FGF7/PAK5/FLT4/NTF3/ANGPT2/TEK/GNG8/GRIN2B/GNB3/FGF9/GNGT2/FLT3/VEGFD/FGF21/GNG3/PLA1A,118
Organismal Systems,Circulatory system,hsa04261,Adrenergic signaling in cardiomyocytes,77/4046,154/8538,0.5,1.0551161641127038,0.6550273235317233,0.2828645209523887,0.5878810827022536,0.47353350368694114,PPP1CA/ATF4/PPP1CB/RAPGEF3/TPM1/CREB3L2/CREB3/AKT3/PPP2R5B/ATP2B1/AKT2/CALM2/CACNG6/GNAQ/MAPK11/SLC9A1/ATP2A3/CAMK2D/TPM3/ATF2/PPP1CC/PLCB4/PPP2R2A/PPP2R3A/MAPK1/ADRB2/CACNA2D1/ATP2B4/PRKCA/PPP2R5C/AGT/ADRB1/CACNB4/MAPK14/PPP2R2C/CREB1/RPS6KA5/CREB5/ADCY1/ADCY2/CACNG7/POPDC3/PPP2R5E/TNNI3/BVES/PPP2R2B/CACNG4/BCL2/CREB3L4/CACNA1C/CREB3L1/ADRA1B/SCN1B/CACNA2D4/SCN5A/CACNB2/RYR2/PIK3CG/ATP1A2/SCN4B/SLC8A3/RAPGEF4/ATP2B2/KCNK2/PLN/SLC8A1/ATP2A1/ATP1B2/SLC8A2/POPDC2/PIK3R6/KCNQ1/TNNC1/AGTR2/MYL4/PPP1R1A/ADCY8,77
Organismal Systems,Nervous system,hsa04726,Serotonergic synapse,58/4046,115/8538,0.5043478260869565,1.0642910872789013,0.6587369072885357,0.2858406674175812,0.5904790973397136,0.47562618366951764,MAP2K1/RAPGEF3/GNB2/ITPR3/GNG5/ITPR1/GNB1/DUSP1/HRAS/GNAQ/GNG12/GNB4/HTR1D/PLCB4/MAPK1/GNB5/PRKCA/CACNA1A/PLA2G4A/CYP2J2/HTR1B/HTR3A/GNG7/PRKCB/CACNA1C/GABRB3/PTGS1/HTR7/CYP4X1/PTGS2/GNG4/PRKCG/TPH1/GNG2/KCNN2/MAOB/PLA2G4B/CYP2C9/MAOA/KCND2/HTR2B/KCNJ6/GNG8/HTR2A/CYP2D6/SLC18A2/GNB3/CYP2C19/CYP2C18/CYP2C8/GNGT2/ALOX15/SLC6A4/HTR4/HTR3E/GNG3/CACNA1B/KCNJ5,58
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,36/4046,70/8538,0.5142857142857142,1.0852623402302095,0.679769305137395,0.2875376474002084,0.5904790973397136,0.47562618366951764,TNFRSF1B/RELA/NFKBIE/PTPN11/AKT3/AKT2/NFKBIB/SOCS3/CPT1A/NFKBIA/APPL1/ACSL3/PRKAB1/ACSL1/PRKAA1/JAK2/NFKB1/TRAF2/PRKAA2/SLC2A1/IKBKG/ACSL4/PCK2/CAMKK2/TNF/IRS2/LEPR/MTOR/TRADD/PPARGC1A/PRKCQ/CD36/CPT1B/MAPK10/ACSBG1/RXRG,36
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,52/4046,103/8538,0.5048543689320388,1.0653600103662253,0.6333355808675282,0.2963214651840574,0.6013365563143629,0.48437177991454405,IFNGR2/JUN/RELA/TGFBR1/SERPINE1/CCL5/IRAK1/AKT3/CXCL8/AKT2/NFKBIA/GNAQ/MAPK11/FADD/IFNGR1/MYD88/TICAM1/PLCB4/FAS/PIK3R1/PPP2R2A/CCL2/NFKB1/GNA15/MAPK1/SMAD2/IKBKG/TGFB2/PIK3CD/IL6/TLR6/PIK3CA/TNF/BDKRB2/MAPK14/CCL3/PPP2R2C/ADCY1/IL1B/TLR2/TRAF6/MAP2K4/CCL3L1/TGFB3/PPP2R2B/TLR4/GNAL/IL12A/MAPK10/IFNB1/CD3D/IL12B,52
Human Diseases,Infectious disease: parasitic,hsa05146,Amoebiasis,52/4046,103/8538,0.5048543689320388,1.0653600103662253,0.6333355808675282,0.2963214651840574,0.6013365563143629,0.48437177991454405,PRDX1/LAMC2/RELA/COL4A1/LAMC1/LAMB1/LAMA4/CXCL8/ACTN4/LAMA5/GNAQ/CSF2/LAMB3/PLCB4/PIK3R1/COL4A5/NFKB1/GNA15/IL1R1/TGFB2/PIK3CD/PRKCA/IL6/PIK3CA/TNF/CXCL1/ITGAM/ADCY1/IL1B/TLR2/COL3A1/COL4A6/TGFB3/CXCL2/PRKCB/SERPINB9/FN1/RAB7B/TLR4/SERPINB3/SERPINB4/GNAL/PRKCG/ITGB2/IL12A/CD1D/COL4A3/LAMA2/IL12B/SERPINB13/IL1R2/C8B,52
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,112/4046,227/8538,0.4933920704845815,1.0411718976266329,0.5966681800648068,0.29805377139059724,0.6013365563143629,0.48437177991454405,UQCRFS1/COX7A2/MAP2K1/NDUFA1/JUN/RELA/MET/COX7A2L/NDUFV1/SDHC/NDUFS5/MAP3K14/NDUFA4/UQCRC1/PTPN11/AKT3/NDUFB11/VDAC2/AKT2/ATP5MC1/PRKD3/ATP5F1B/PRKCD/NDUFV2/GRB2/NQO1/GSTO1/HIF1A/HRAS/HMOX1/NFKBIA/NDUFB8/PPIF/MAP2K2/SLC25A5/COX6B1/NDUFA10/UQCRH/MAPK11/KEAP1/AHR/COX5A/COX5B/SOD1/ATP5MC3/NDUFA2/COX8A/SOS2/PLD2/ATP5PD/NDUFS8/NDUFA3/NFE2L2/CYC1/PRKD2/NDUFA11/NDUFA6/PIK3R1/ATP5PB/NDUFC2/NFKB1/NDUFB4/AKR1A1/MAPK1/COX7B/IKBKG/NDUFB10/NDUFS4/ATP5MC2/MGST3/NDUFB3/GSTM3/BAD/PLD1/SLC26A2/MAP3K5/NDUFS6/PIK3CD/COX6C/UQCR10/ATP5F1E/NDUFB2/NDUFAB1/SOS1/UQCRQ/PIK3CA/COX7C/ATP5F1D/PRKD1/NDUFA13/UQCR11/MAPK14/AKR1C3/NDUFS7/MAP2K4/NDUFA4L2/CYBA/NDUFB1/CYP1A1/UQCRHL/EGF/GSTM2/AKR1C1/MAPK10/GSTT2B/EPHX2/NOX4/CYP2E1/SLC26A9/GSTM1/AKR1C4/COX6B2,112
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,50/4046,99/8538,0.5050505050505051,1.0657739031441453,0.6246998827677149,0.2999843409155418,0.6017127768364066,0.4846748225318424,MARCKSL1/RAC2/MAP2K1/ARPC4/CFL1/DOCK1/ARPC1A/ARPC1B/GSN/AKT3/AKT2/PRKCD/BIN1/WASF2/SPHK1/MARCKS/RPS6KB2/ASAP2/PLD2/PIK3R1/RPS6KB1/SYK/MAPK1/VASP/PAK1/LYN/PLD1/PLPP2/ASAP1/PIK3CD/PRKCA/WASF3/PIK3CA/GAB2/PLA2G4A/PRKCE/INPP5D/PRKCB/ASAP3/AMPH/VAV3/PRKCG/PIP5K1B/ACTR3B/ACTR3C/PLA2G4B/FCGR2A/HCK/SCIN/PTPRC,50
Organismal Systems,Nervous system,hsa04728,Dopaminergic synapse,66/4046,132/8538,0.5,1.0551161641127038,0.605643364657435,0.30198718998878854,0.6018979821090531,0.48482400389562175,PPP1CA/ATF4/PPP1CB/ARRB1/GNB2/ITPR3/CREB3L2/CREB3/AKT3/PPP2R5B/GNG5/AKT2/ITPR1/CALM2/GNB1/GSK3B/KIF5B/GNAQ/MAPK11/GNG12/CAMK2D/GNB4/ARRB2/ATF2/PPP1CC/PLCB4/PPP2R2A/PPP2R3A/GNB5/PRKCA/PPP2R5C/PPP3CA/CACNA1A/LRTOMT/MAPK14/PPP2R2C/CREB1/CREB5/PPP2R5E/GNG7/PRKCB/PPP2R2B/CREB3L4/GRIN2A/CACNA1C/CREB3L1/GNAL/GNG4/DRD2/PRKCG/MAPK10/KIF5A/GNG2/KIF5C/MAOB/MAOA/KCNJ6/GNG8/GRIN2B/SLC18A2/GNB3/GNGT2/CALY/GNG3/CACNA1B/KCNJ5,66
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,26/4046,50/8538,0.52,1.097320810677212,0.6549885993453709,0.3035659388028268,0.6018979821090531,0.48482400389562175,HLA-DPA1/MAP3K14/ICOSLG/HLA-DMA/IL6/HLA-DMB/LTBR/HLA-DPB1/ITGA4/HLA-DRA/TNFSF13/TNFSF13B/HLA-DOA/HLA-DRB1/CCR10/CXCR4/HLA-DRB5/HLA-DOB/HLA-DQB1/HLA-DQA2/PIGR/ICOS/ITGB7/CD80/CD28/TNFRSF13C,26
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,24/4046,46/8538,0.5217391304347826,1.100990779943691,0.6517804885660948,0.30677881957055386,0.6044747106263506,0.48689953807889114,PSMB4/PSMB3/PSMB6/PSME2/PSMA7/PSMA2/PSMB1/PSMB7/PSMB2/PSMD13/PSMD8/PSMD4/ADRM1/PSMC4/PSMD2/PSMA6/PSMB5/PSMD3/PSMD1/PSMB10/PSME4/PSMD11/PSMF1/PSMD14,24
Organismal Systems,Excretory system,hsa04962,Vasopressin-regulated water reabsorption,23/4046,44/8538,0.5227272727272727,1.1030759897541904,0.6505391377478933,0.3083697074499644,0.6044747106263506,0.48689953807889114,DYNLL1/CREB3L2/CREB3/DCTN2/DYNC1LI2/NSF/DYNC1I2/DYNC1H1/STX4/RAB11B/DYNC1LI1/VAMP2/DCTN4/CREB1/DCTN6/CREB5/DYNC2H1/CREB3L4/CREB3L1/DYNC2LI1/DYNC1I1/AVPR2/ARHGDIG,23
Metabolism,Energy metabolism,hsa00920,Sulfur metabolism,6/4046,10/8538,0.6,1.2661393969352448,0.799155474247626,0.31448060810086287,0.6072893849622063,0.4891667357132647,SQOR/PAPSS2/PAPSS1/ETHE1/BPNT1/SELENBP1,6
Cellular Processes,Transport and catabolism,hsa04136,Autophagy - other,17/4046,32/8538,0.53125,1.1210609243697478,0.65112143375587,0.3173136549482218,0.6072893849622063,0.4891667357132647,ATG101/GABARAP/ATG7/PIK3C3/GABARAPL1/ATG2B/ATG4B/ATG2A/MLST8/ATG16L1/ATG9A/PIK3R4/ATG5/ATG4D/MTOR/ATG4C/ATG9B,17
Cellular Processes,Cell growth and death,hsa04215,Apoptosis - multiple species,17/4046,32/8538,0.53125,1.1210609243697478,0.65112143375587,0.3173136549482218,0.6072893849622063,0.4891667357132647,BIRC6/BAK1/BID/BCL2L1/BIRC3/DIABLO/HTRA2/FADD/BOK/BIRC7/BBC3/CASP9/BCL2L11/SEPTIN4/APAF1/BCL2/MAPK10,17
Organismal Systems,Immune system,hsa04670,Leukocyte transendothelial migration,58/4046,116/8538,0.5,1.0551161641127038,0.5672128575083393,0.3175330508035237,0.6072893849622063,0.4891667357132647,MYL12A/RAC2/MMP2/CLDN4/RAPGEF3/PXN/ICAM1/ACTG1/F11R/ESAM/PTPN11/THY1/ACTN4/ROCK1/EZR/ITGB1/CLDN1/ARHGAP35/MAPK11/CLDN7/ARHGAP5/MYL12B/CLDN12/PIK3R1/CLDN18/VASP/AFDN/RAP1B/PIK3CD/MYL9/MMP9/PRKCA/PIK3CA/MAPK14/ITGAM/SIPA1/TXK/ITGA4/CYBA/PRKCB/JAM2/PECAM1/VAV3/CXCR4/RAPGEF4/ITK/PRKCG/ITGB2/NCF4/CLDN6/CLDN3/CTNNA2/CLDN9/CLDN16/CLDN20/RHOH/CLDN10/CYBB,58
Metabolism,Glycan biosynthesis and metabolism,hsa00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,16/4046,30/8538,0.5333333333333333,1.1254572417202175,0.6532634014337007,0.3186068947193025,0.6072893849622063,0.4891667357132647,PGAP2/PIGS/PIGO/PIGN/PGAP1/PIGH/PIGK/MPPE1/PIGW/PIGC/B3GALT4/PIGM/GPAA1/PIGA/PIGZ/GPLD1,16
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,10/4046,18/8538,0.5555555555555556,1.17235129345856,0.6946670640454538,0.3227809768954209,0.6085462068810494,0.4901790957028133,ACACA/ACSL3/ACSL1/CBR4/ACSL4/OLAH/OXSM/MCAT/HSD17B8/ACSBG1,10
Metabolism,Lipid metabolism,hsa00100,Steroid biosynthesis,11/4046,20/8538,0.55,1.1606277805239744,0.682515540750309,0.3227940749542958,0.6085462068810494,0.4901790957028133,NSDHL/SC5D/EBP/FDFT1/MSMO1/LBR/SOAT1/CYP51A1/CYP27B1/CYP24A1/CEL,11
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,66/4046,133/8538,0.49624060150375937,1.047182959871255,0.5204605893912377,0.33215689093322787,0.6194277155241277,0.4989440637631417,SETD7/MAP2K1/GABARAP/IL7R/TGFBR1/GADD45A/CDKN1A/MDM2/AKT3/SMAD3/AKT2/GRB2/CCND1/ATM/HRAS/BNIP3/MAP2K2/GABARAPL1/CCNB1/CCND2/MAPK11/PRKAB1/TPTEP2-CSNK1E/PLK1/GADD45B/SOS2/EP300/PLK4/SMAD4/TNFSF10/PIK3R1/PRKAA1/SKP2/MAPK1/PRKAA2/PLK3/CDKN1B/CDK2/TGFB2/PIK3CD/IL6/PCK2/SOS1/PIK3CA/CCNB2/BCL2L11/MAPK14/IRS2/FBXO25/CCNG2/CDKN2B/TGFB3/INSR/HOMER2/SGK3/NLK/EGF/GADD45G/KLF2/CDKN2D/FOXO1/S1PR1/CCNB3/MAPK10/GRM1/RAG1,66
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,66/4046,133/8538,0.49624060150375937,1.047182959871255,0.5204605893912377,0.33215689093322787,0.6194277155241277,0.4989440637631417,CTSA/CTSL/IDS/CLTA/CLTC/SCARB2/CTSD/CLTB/GNPTAB/AP1S1/TCIRG1/MEAK7/MAN2B1/ATP6V0B/ATP6AP1/CD63/GLA/CLN3/LAPTM5/NPC1/DNASE2/LITAF/PSAP/GM2A/CD68/CTNS/GALNS/NCOA7/ENTPD4/DMXL1/LAMP2/ASAH1/GNS/AP1S3/ATP6V0C/AP3B1/AP4E1/AP3M1/CTSK/SORT1/CTSO/WDR7/ACP5/ACP2/AP4M1/PPT2/GGA3/AGA/AP3M2/MANBA/LAMP3/FUCA1/AP1S2/HYAL3/CLTCL1/AP1M2/CTSE/HYAL1/CTSF/NAGPA/GALC/CTSW/ATP6V0A4/PSAPL1/AP3B2/ARSG,66
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,78/4046,158/8538,0.4936708860759494,1.0417602633011507,0.5028233863540248,0.3360112495186906,0.6232466724943454,0.5020202030160403,FLCN/SESN2/MAP2K1/EIF4E2/DDIT4/WNT7B/ULK1/SLC7A5/AKT3/RRAGC/AKT2/CLIP1/GRB2/DVL1/SLC3A2/ATP6V1A/GSK3B/HRAS/LRP6/MAP2K2/LRP5/FNIP2/RRAGA/RPS6KB2/SOS2/RICTOR/WNT4/MLST8/FNIP1/RRAGD/PIK3R1/PRKAA1/SKP2/RPS6KA3/RHEB/RPS6KB1/ATP6V1F/MAPK1/FZD6/PRKAA2/SEC13/EIF4EBP1/LAMTOR2/GRB10/TSC1/PIK3CD/PRKCA/SOS1/LAMTOR1/PIK3CA/TNF/NPRL2/FZD2/LAMTOR4/FZD4/TBC1D7/CASTOR1/MTOR/FZD1/TELO2/LPIN2/WNT5B/WNT9A/PRKCB/INSR/LPIN3/FZD3/WDR24/WNT2B/PRR5/WNT11/RPS6KA6/PRKCG/RNF152/ATP6V1C2/WNT8B/FZD9/WNT1,78
Cellular Processes,Cellular community - eukaryotes,hsa04540,Gap junction,46/4046,92/8538,0.5,1.0551161641127038,0.504420892096165,0.3443235042235117,0.6352492457599548,0.5116881796510392,PDGFB/MAP2K1/TUBA1A/ITPR3/MAP3K2/TUBB/ITPR1/TUBB2B/GRB2/HRAS/TUBB2A/CSNK1D/MAP2K2/TJP1/GNAQ/PDGFRB/PDGFC/SOS2/PLCB4/MAPK1/PRKCA/SOS1/MAPK7/ADRB1/PDGFA/LPAR1/ADCY1/ADCY2/TUBA4A/PRKG1/GUCY1A2/PRKCB/GUCY1B1/EGF/PDGFRA/TUBA3C/DRD2/PRKCG/GUCY1A1/TUBA3E/GRM1/HTR2B/PRKG2/HTR2A/TUBB1/ADCY8,46
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,132/4046,271/8538,0.4870848708487085,1.0278622410544422,0.4423565151107917,0.3514777570027781,0.6439286898999249,0.5186794023907864,SLC39A9/UBE2J2/PSMB4/UQCRFS1/COX7A2/ATF4/PSMB3/PARK7/NDUFA1/PSMB6/TUBA1A/COX7A2L/TXN/ITPR3/NDUFV1/SDHC/PSMA7/NDUFS5/UBC/SLC39A1/PSMA2/NDUFA4/TUBB/UQCRC1/PSMB1/PSMB7/PSMB2/NDUFB11/UBB/VDAC2/ITPR1/ATP5MC1/PSMD13/ATP5F1B/PSMD8/TUBB2B/PSMD4/NDUFV2/BCL2L1/CALM2/ADRM1/DUSP1/RPS27A/PSMC4/PSMD2/TUBB2A/NDUFB8/PPIF/MFN2/XBP1/SLC25A5/KIF5B/COX6B1/NDUFA10/SLC39A6/UQCRH/PSMA6/DDIT3/HTRA2/PSMB5/KEAP1/COX5A/COX5B/CAMK2D/SOD1/TRAP1/ATP5MC3/PSMD3/KLC2/NDUFA2/UBE2G2/COX8A/DAXX/ATP5PD/PSMD1/NDUFS8/NDUFA3/NFE2L2/CYC1/NDUFA11/NDUFA6/ATP5PB/NDUFC2/PSMD11/NDUFB4/ATF6/COX7B/NDUFB10/NDUFS4/ATP5MC2/NDUFB3/PSMD14/MAP3K5/MFN1/NDUFS6/COX6C/UQCR10/ATP5F1E/NDUFB2/NDUFAB1/CASP9/UQCRQ/COX7C/ATP5F1D/NDUFA13/UQCR11/NDUFS7/SLC39A3/APAF1/SLC39A4/TUBA4A/RYR3/NDUFA4L2/NDUFB1/UQCRHL/GNAL/SNCAIP/TUBA3C/ADORA2A/DRD2/MAPK10/KIF5A/KIF5C/MAOB/MAOA/TUBA3E/KLC3/SLC18A2/TUBB1/SLC39A2/COX6B2/SLC39A12,132
Organismal Systems,Endocrine system,hsa04928,"Parathyroid hormone synthesis, secretion and action",57/4046,115/8538,0.4956521739130435,1.0459412409465065,0.4707214057030067,0.3527609344669154,0.6439286898999249,0.5186794023907864,ATF4/MAP2K1/ARRB1/FGFR1/ITPR3/CDKN1A/WNK1/CREB3L2/CREB3/ITPR1/MMP14/LRP6/GNAQ/LRP5/OXSR1/AKAP13/EGR1/ARRB2/PLD2/GNA13/ATF2/MMP17/PLCB4/MMP16/MAPK1/RUNX2/PLD1/VDR/MEF2D/PRKCA/MEF2A/MEF2C/HBEGF/GNA12/CREB1/PTHLH/CREB5/ADCY1/ADCY2/PDE4A/MAFB/CYP27B1/PRKCB/BCL2/CREB3L4/CREB3L1/GATA3/MMP13/WNK3/PRKCG/CYP24A1/MMP25/WNK4/TNFSF11/RXRG/SLC34A2/ADCY8,57
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,68/4046,138/8538,0.4927536231884058,1.0398246255023749,0.44760745051420675,0.35838784874421,0.6507568832460655,0.524179457443055,PPP1CA/SHC1/PPP1CB/MAP2K1/EIF4E2/ELK1/TRIP10/PHKB/INPP5A/ACACA/AKT3/AKT2/GRB2/CALM2/SOCS2/PRKCZ/PYGB/GSK3B/SOCS3/HRAS/MAP2K2/PRKAB1/PYGL/RPS6KB2/SOS2/FLOT1/PPP1CC/PIK3R1/PRKAA1/PRKAR1A/RHEB/RPS6KB1/SOCS4/MAPK1/PRKAA2/EIF4EBP1/BAD/RHOQ/TSC1/PIK3CD/PCK2/SOS1/SORBS1/PRKAR2B/SOCS1/PIK3CA/PDE3B/PPP1R3B/HKDC1/IRS2/MKNK1/PPP1R3C/PHKG2/PRKCI/MTOR/CBLB/SH2B2/INSR/PPARGC1A/SHC4/PRKAR1B/PPP1R3F/FOXO1/PPP1R3E/PPP1R3D/MAPK10/HK3/PHKG1,68
Genetic Information Processing,"Folding, sorting and degradation",hsa03018,RNA degradation,39/4046,78/8538,0.5,1.0551161641127038,0.46407354378309174,0.3625740939627144,0.6526666402289995,0.525717751397272,CNOT1/ENO1/EXOSC1/HSPD1/BTG1/PFKP/PABPC1/DIS3/PNPT1/LSM3/XRN2/ENO2/XRN1/PAN3/LSM2/PAN2/EXOSC7/LSM4/CNOT7/CNOT3/CNOT6/BTG2/C1D/DCP1B/EXOSC10/TENT4B/CNOT9/ENO3/PARN/EXOSC9/TOB2/PFKL/CNOT6L/CNOT10/LSM7/DIS3L/PABPC4L/PABPC5/PNLDC1,39
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,66/4046,134/8538,0.4925373134328358,1.0393681616632604,0.43591339942644,0.36322317369266055,0.6526666402289995,0.525717751397272,PPP1CA/PPP1CB/MAP2K1/ITPR3/MYLK/ARHGEF12/MYL6/ITPR1/ROCK1/PRKCD/CALM2/ADORA2B/MAP2K2/GNAQ/ADM/CALD1/MYH9/ADM2/PPP1R12A/GNA13/PPP1CC/PLCB4/MAPK1/ACTA2/PLA2G12A/MYL6B/MYL9/PRKCA/KCNMA1/PPP1R12B/MYH10/AGT/EDN1/GNA12/PLA2G4A/ADCY1/ADCY2/PRKCE/PPP1R14A/PRKG1/KCNMB1/EDN2/KCNMB4/GUCY1A2/PRKCB/CACNA1C/ADRA1B/NPR1/ACTG2/NPR2/EDNRA/GUCY1B1/PRKCQ/ADORA2A/PRKCG/KCNMB2/PLA2G4B/GUCY1A1/MYLK4/RAMP1/NPPA/KCNMB3/PTGIR/NPPC/ADCY8/MYLK3,66
Organismal Systems,Digestive system,hsa04974,Protein digestion and absorption,52/4046,105/8538,0.49523809523809526,1.0450674387402021,0.4409731862016563,0.3654562264371227,0.6532766742010743,0.5262091288759225,COL4A1/SLC1A5/MME/COL5A1/SLC3A2/COL18A1/COL5A2/SLC36A1/COL4A5/COL27A1/COL6A3/PRSS3/COL9A3/COL5A3/KCNN4/COL13A1/COL6A2/COL11A2/COL3A1/COL4A6/COL11A1/COL8A1/COL25A1/SLC1A1/SLC16A10/ATP1A2/DPP4/SLC8A3/KCNE3/PRSS2/SLC8A1/COL14A1/COL19A1/ATP1B2/KCNK5/COL4A3/COL9A2/PRSS1/CPA2/SLC3A1/SLC7A8/COL6A5/SLC8A2/COL22A1/KCNQ1/COL8A2/CTRL/SLC36A2/COL24A1/SLC15A1/COL6A6/KCNJ13,52
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,19/4046,37/8538,0.5135135135135135,1.083632817196831,0.48382497901707194,0.3741822630207778,0.6654272203204553,0.5359962964594973,IL18/ICAM1/LAMA4/F2RL1/GNAQ/MYD88/PLCB4/FAS/PRKCA/IL6/TNF/SELE/IL1B/IDO1/PRKCB/PRKCG/IL12A/NPPA/IL12B,19
Genetic Information Processing,Translation,hsa03010,Ribosome,84/4046,172/8538,0.4883720930232558,1.0305785789007806,0.38447517009795623,0.3788878851775917,0.67034010454497,0.5399535853543008,RPS28/RPL10/RPS16/RPLP2/RPS17/RPLP0/MRPL14/RPS8/RPS18/RPS9/RPS15A/MRPS12/FAU/MRPS16/RPSA/RSL24D1/RPS3/RPS27A/MRPL11/RPL27A/RPL18/RPS10/RPS4X/MRPL18/RPS5/RPS15/MRPL10/MRPS6/RPLP1/RPS12/RPS14/MRPS2/RPL24/MRPS11/RPL26/MRPL27/RPS25/RPL32/RPS23/RPL39/RPL22/MRPS5/RPL29/RPS11/MRPL9/RPL35A/MRPS17/MRPS18A/MRPL20/MRPL15/MRPL2/MRPL17/RPL21/MRPL32/RPL14/RPL18A/RPS24/RPL31/MRPL21/RPL22L1/RPL30/RPS21/MRPS7/RPL36A/MRPS18C/RPL35/RPL41/RPL37/RPL28/RPL36/RPL27/MRPL36/MRPL22/MRPL34/MRPL23/MRPS10/MRPL16/RPL38/RPS27L/RPS4Y1/RPL37A/RPS27/RPS4Y2/RPL3L,84
Genetic Information Processing,"Folding, sorting and degradation",hsa03060,Protein export,16/4046,31/8538,0.5161290322580645,1.0891521694066622,0.47192203107987446,0.38441080190486093,0.6744810823240869,0.5432891097896535,SRP72/SRPRA/BAG6/GET3/UBL4A/SRPRB/GET4/SPCS3/SEC61G/SEC61B/SEC62/SRP54/SPCS2/TMEM208/SEC11C/IMMP2L,16
